syntax_error|TOKEN_SYMBOL|;|TOKEN_IDENTIFIER|a|3|4
syntax_error|TOKEN_SYMBOL|;|TOKEN_IDENTIFIER|a|3|4
syntax_error|TOKEN_SYMBOL|;|TOKEN_IDENTIFIER|a|3|4
